User,Review,Rating,Date
A Google user,"That,s a nice app",5,2018-09-28 10:46:19
A Google user,net is slow,3,2020-05-27 07:19:41
A Google user,good app ☆☆☆☆☆ nice,5,2019-08-14 20:27:11
A Google user,good very very good,5,2021-04-29 13:27:25
A Google user,It is very cool🤩😍,5,2024-05-27 07:56:34
A Google user,World slow net,1,2021-07-16 10:14:49
A Google user,Worst internet in the world,1,2020-09-01 18:28:35
A Google user,Worst support team...,1,2020-08-19 21:14:39
A Google user,Week network connection,1,2021-07-30 11:39:40
A Google user,Old one is good ..,1,2023-10-26 14:58:17
A Google user,This apps is only for beg,1,2023-11-21 15:23:54
A Google user,any time download,1,2023-07-30 18:04:29
A Google user,It's helpful,3,2024-09-14 17:35:22
A Google user,its very good,5,2022-06-11 07:53:25
A Google user,Worst internet service provider in Nepal.,1,2024-05-02 19:15:44
A Google user,Best IP company,4,2021-04-01 16:26:13
A Google user,Too week connection ... 😩😩😩😓 I think you hav to change your slogan ... 😏😏😏😏,1,2020-11-24 19:02:38
A Google user,Useless internet ever,1,2022-06-24 13:21:49
A Google user,i'm new User so i don't know How is this ?,5,2022-03-03 18:09:30
A Google user,Worst internet service ever,1,2020-03-27 21:49:11
A Google user,Lots of bugs,3,2023-03-31 21:58:07
A Google user,No prompt response,1,2022-05-23 21:31:48
A Google user,It's good working,5,2022-02-10 19:22:32
A Google user,reach wifi where ever u go,4,2023-12-28 10:38:52
A Google user,i like world link,4,2021-05-19 06:31:44
A Google user,It's one of the best,4,2021-04-24 12:24:55
A Google user,Very good app,5,2021-03-25 16:48:47
A Google user,A long way to go...,2,2024-05-28 17:55:37
A Google user,It is very nice 😊,5,2021-02-22 07:06:28
A Google user,Wow so good net,1,2021-07-17 12:50:03
A Google user,This app is best,5,2022-04-27 06:09:01
A Google user,Berry good app,5,2022-05-24 14:09:44
A Google user,Improve this app,1,2024-03-03 15:59:26
A Google user,Poor at service😡😡😤,1,2020-03-31 21:19:42
A Google user,I like this app,5,2021-06-19 08:16:37
A Google user,All is well,5,2025-01-23 16:57:24
A Google user,This is a good one 👌♥️,4,2020-05-10 16:41:08
A Google user,Doesn't deserve 1 star also,1,2021-05-20 15:20:54
A Google user,So vary vary bad,1,2024-06-11 18:08:24
A Google user,Please come and take the net from my home please I want to take via net : address banapa :net name suju_fbnpa your customers care sucks,1,2022-01-20 09:02:04
A Google user,best internet in Nepal,5,2018-12-23 07:36:30
A Google user,Worst service ever.,1,2020-04-26 23:03:50
A Google user,pathetic app ever launched by a company to fool its own users..5lakh downloads when you even dont have 5lakh customers...cash cows=users,1,2019-07-25 21:31:22
A Google user,Slowest net ever,1,2020-06-09 21:29:04
A Google user,Bad wifi net of the year,1,2021-09-14 19:21:37
A Google user,Worst app ever seen,1,2021-12-08 19:10:28
A Google user,Good net connection,5,2022-09-16 22:16:10
A Google user,Just hell slow,1,2020-06-06 21:36:20
A Google user,Worst internet service ever 🥵,1,2024-01-17 16:53:00
A Google user,"It, useful apps",5,2020-09-14 21:30:11
A Google user,The worst WiFi network Nepal,1,2023-06-26 17:10:10
A Google user,Good app bad internet,1,2020-09-27 11:06:11
A Google user,Worst app in my app doore,1,2024-08-27 17:10:39
A Google user,where is the option for change password,1,2019-01-23 19:07:46
A Google user,Nice to use,5,2021-08-30 20:37:57
A Google user,I like this app😘😘👌👌,5,2021-09-16 12:47:55
A Google user,very very good,5,2020-05-17 19:35:51
A Google user,It's a total scam,1,2024-05-10 12:01:25
A Google user,It is very nice,5,2021-09-21 21:23:30
A Google user,I love this app,5,2020-09-02 06:31:31
A Google user,Net is too bad🤪😠😠🤪,1,2021-02-01 21:12:04
A Google user,Range is so poor,1,2023-07-17 16:13:54
A Google user,Worst network 🛜 in Nepal ..,1,2024-10-28 16:54:34
A Google user,Very good work,5,2023-02-18 07:18:14
A Google user,it's so bad app 😡,1,2024-06-17 16:16:07
A Google user,Im happy ......world is my happy life.....,5,2020-09-20 10:26:49
A Google user,i dont like your internet service,1,2020-11-04 21:45:15
A Google user,Yes very nice,5,2020-04-22 14:32:43
A Google user,I like the apps,5,2023-01-09 20:29:36
A Google user,Now is better than before,3,2022-08-21 22:15:07
A Google user,F this app and it's nitwork,1,2021-06-18 18:47:50
A Google user,Well information provider,5,2020-07-20 17:54:36
A Google user,Worst service ever😵😵😵,1,2022-07-06 11:05:12
A Google user,good very good,5,2022-08-22 09:40:34
A Google user,One of the jhurest internet service in Nepal.,1,2020-03-25 15:41:04
A Google user,Too much expensive,3,2020-06-11 12:16:10
A Google user,Its so much lacking,2,2021-06-04 19:40:04
A Google user,This app also make me angry 😡😡😡😡,1,2021-11-08 22:11:14
A Google user,It's really good for me.,5,2021-07-13 15:08:34
A Google user,Slow Internet ever,1,2020-06-17 19:52:52
A Google user,Slow internet ISP,1,2020-02-21 10:36:46
A Google user,Don't use world link,1,2021-09-01 20:08:11
A Google user,I WANT NEW ROUTER DURING LOCKDOWN,5,2020-09-06 15:32:12
A Google user,This good app,1,2022-07-11 08:02:35
A Google user,worst ISP ever man.,1,2024-05-02 21:09:28
A Google user,So much problems,5,2021-02-17 12:06:15
A Google user,Worst internet i have ever used 😏,1,2021-04-01 22:56:02
A Google user,Worst internet service,1,2020-06-30 16:12:38
A Google user,Very poor. Net,1,2020-01-27 20:18:38
A Google user,I love this app,5,2021-03-17 20:56:55
A Google user,I love this app,5,2020-10-12 18:57:23
A Google user,I love it...,4,2020-07-27 13:26:46
A Google user,Bad net connection,1,2020-03-15 11:58:25
A Google user,Does it even open???????????????,1,2022-01-30 23:42:23
A Google user,Slowest network provider,1,2024-05-03 15:00:35
A Google user,Slowest net on earth,1,2020-09-10 09:42:48
A Google user,GOOD APP FOR WOLD LINK,5,2022-05-18 16:26:31
A Google user,Worst worst worst app 😡,1,2018-11-27 20:42:16
A Google user,Help full app,5,2023-07-01 19:53:59
A Google user,Worst Internet Worst Service,1,2021-05-18 10:11:03
A Google user,Poor net.... one the worst net ..,1,2021-10-22 08:19:26
A Google user,it it very good,3,2020-08-20 18:03:16
A Google user,The Most Laging Net in Nepal💩🤬 always Lag 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1,2020-06-29 14:02:48
A Google user,Good for use.,5,2018-10-01 21:25:59
A Google user,So poor services,1,2018-12-09 17:22:06
A Google user,Yeah it got resolved,4,2020-01-22 21:42:14
A Google user,Its not useful,4,2022-08-19 14:23:06
A Google user,Its very good..,5,2020-09-13 15:03:42
A Google user,Very very good,5,2024-04-28 15:07:58
A Google user,Worst app EVER!,1,2020-08-26 16:02:28
A Google user,Worst app ever,1,2020-04-21 12:13:23
A Google user,U have been loyal with ur brand promise,5,2020-04-20 10:58:49
A Google user,3rd class net service,1,2023-05-09 20:15:35
A Google user,Ping high on game,1,2021-02-13 09:12:38
A Google user,So much bug 🐛,1,2021-12-30 16:34:22
A Google user,Worst app ever,1,2020-08-09 11:14:54
A Google user,Now network so bad,1,2020-05-17 16:35:59
A Google user,Worst net world link👎,1,2021-03-05 21:58:28
A Google user,Don't working,1,2022-11-03 09:15:54
A Google user,wrost net ever i had seen and experience 0 rating,1,2022-03-03 11:02:31
A Google user,Cant get opened,1,2022-04-16 10:17:03
A Google user,no reviews for you!!,1,2020-10-11 17:48:27
A Google user,Nice App App,5,2020-08-13 17:03:05
A Google user,It's awesome,5,2021-08-08 20:35:16
A Google user,Slow net me n my friend thinking of changing the network,1,2020-05-27 11:57:15
A Google user,Please fast work,5,2022-09-02 20:17:42
A Google user,Lame app useless,1,2020-09-13 16:54:21
A Google user,Worst app ever,1,2020-07-27 15:46:56
A Google user,Worse internet service ever..,1,2020-07-25 09:12:11
A Google user,Just best app,4,2020-09-27 07:32:08
A Google user,So poor ISP IN THE WORLD,1,2022-01-13 20:31:26
A Google user,hate this app,1,2019-02-09 07:53:48
A Google user,This is worst internet provider of Nepal,1,2020-04-19 15:24:37
A Google user,It's Good application,5,2024-06-25 11:37:24
A Google user,Thank you so much,5,2022-04-11 16:07:55
A Google user,Worst experience ... waste,1,2021-07-01 12:52:52
A Google user,Awesome to use,4,2020-08-13 08:02:35
A Google user,Poor customer service,1,2022-06-08 18:51:33
A Google user,not change password,1,2018-12-17 23:44:08
A Google user,Poor internet service,1,2021-01-30 18:14:40
A Google user,Ohh you can delete comments also???,1,2022-02-17 11:25:46
A Google user,Cannot refer to anyone.,1,2020-10-13 12:45:51
A Google user,Not good internet,1,2023-08-05 23:19:08
A Google user,now work properly.,4,2021-09-15 08:22:36
A Google user,This outstanding app,5,2021-12-05 17:58:30
A Google user,How to changed the password plz .,5,2020-03-14 19:42:50
A Google user,so far so good,5,2019-07-09 11:42:23
A Google user,worse business model.,1,2019-01-03 04:37:13
A Google user,Can't change my password,1,2020-07-02 15:17:02
A Google user,No nice internet,1,2021-01-24 10:21:45
A Google user,Oh what type of internet is this like dum,1,2021-05-03 12:45:35
A Google user,One of the fatest net ever,4,2022-01-03 18:49:34
A Google user,Worst internet ever in Nepal,1,2020-07-15 14:58:28
A Google user,Worst customer service worst net servuce,1,2021-05-07 08:12:40
A Google user,Slowest net ever worst net,1,2020-10-08 08:11:49
A Google user,Bad network service 🤬🤬🤬🤬,2,2020-07-22 17:07:00
A Google user,Good man nice . 👍,5,2022-11-14 20:00:46
A Google user,nowadays its a Weak internet,2,2020-07-21 20:32:52
A Google user,Best ISP of Nepal.,5,2023-11-04 07:55:23
A Google user,not good apps,1,2019-01-25 19:54:21
A Google user,I like this app,5,2020-03-14 20:52:13
A Google user,It's so good.,5,2020-10-07 16:26:54
A Google user,Worst internet service,1,2018-10-23 21:12:56
A Google user,I want give this app zero rating,1,2022-03-30 12:48:34
A Google user,I like it.,4,2021-02-04 15:24:10
A Google user,Money focused app,1,2022-03-19 07:50:44
A Google user,5 star excellent,5,2023-02-06 15:27:16
A Google user,One of the Worst ISP,1,2021-02-22 21:16:58
A Google user,is very good,5,2022-12-25 02:00:12
A Google user,It is very good,5,2018-11-14 14:27:28
A Google user,It is very good,3,2023-10-09 11:14:03
A Google user,It is great...,5,2021-05-25 16:48:40
A Google user,VERY GOOD APP,5,2022-05-15 15:18:21
A Google user,Worst then worst internet😑😑😑😑😑,1,2021-07-17 20:49:41
A Google user,Good very good,5,2020-04-28 06:56:34
A Google user,The worst internet in Nepal the worstest net🤮,1,2021-04-09 17:24:46
A Google user,Not too good,2,2024-11-11 20:43:02
A Google user,It network sucks,1,2021-06-27 17:05:57
A Google user,No ticket option,1,2023-09-19 11:37:24
A Google user,i like your service 😉❤️,5,2022-06-21 18:24:46
A Google user,worst internet services,1,2024-03-07 17:16:50
A Google user,Wow nice app,5,2023-08-15 18:09:33
A Google user,Enough till this comment.,3,2021-07-09 12:07:58
A Google user,Batter then other net,4,2024-09-06 07:31:26
A Google user,This very bad,1,2019-11-27 18:15:41
A Google user,Very bad experience,1,2023-10-02 14:02:17
A Google user,Nice app very 👍👍👍👍👍👍👍👍👍,1,2020-09-09 17:37:22
A Google user,Worst experience ever,1,2022-11-02 20:03:41
A Google user,0 customer care service,1,2025-01-24 19:20:09
A Google user,It is good,3,2021-06-07 23:22:36
A Google user,Slowest net ever,1,2020-08-07 18:54:29
A Google user,It's good 👍❤️🤳,5,2025-01-22 18:28:53
A Google user,Please open Nokia. Login admin page,1,2020-10-23 15:04:30
A Google user,Worst worst app 😡😡,1,2021-09-01 20:28:39
A Google user,Worst net every i have used,1,2023-07-04 22:55:21
A Google user,App is good,5,2023-02-26 16:57:53
A Google user,Worst after update,1,2020-06-21 15:08:20
A Google user,How to change the password,3,2020-04-04 07:20:21
A Google user,Over all good,4,2021-02-12 08:20:32
A Google user,not bad not good,1,2019-04-03 21:06:42
A Google user,Its good app,3,2020-03-31 09:34:45
A Google user,Worst internet ever,1,2021-05-05 10:10:42
A Google user,The worst internet service prodvider in Nepal.,1,2021-06-12 11:17:22
A Google user,Little bit good,3,2022-12-20 18:58:47
A Google user,Net slow cut,3,2023-09-20 06:33:56
A Google user,very good net,5,2019-01-08 12:51:49
A Google user,Worst internet provider of Nepal.,1,2020-08-29 12:02:16
A Google user,worst app ever,1,2020-11-05 20:05:10
A Google user,This is a dirt of Nepal,1,2021-10-10 16:07:09
A Google user,This is best,5,2023-10-07 22:38:19
A Google user,Without net life so boar,1,2023-05-05 21:00:21
A Google user,worst app ever,1,2022-07-21 11:14:28
A Google user,Poor network of Nepal,1,2023-10-13 19:10:32
A Google user,Not so good 😏,3,2021-06-12 12:03:51
A Google user,I am done with this bakwas,1,2020-08-13 11:40:58
A Google user,I like this,5,2022-04-12 18:56:59
A Google user,Worst one never to use again,1,2020-10-02 17:31:58
A Google user,Really a worst experience,1,2021-06-18 08:57:30
A Google user,worst app ever,1,2019-01-13 21:11:52
A Google user,Satisfied so far,5,2018-10-23 20:38:26
A Google user,World Link bast,5,2023-08-18 20:36:57
A Google user,Not responsible towards customer care,1,2020-07-17 12:27:24
A Google user,Real GU or Gu-nee app ho,1,2020-03-29 09:04:27
A Google user,Slowest net ever,1,2020-07-31 17:09:21
A Google user,Ho to change pass word,5,2020-08-19 16:16:33
A Google user,Not nice internet,1,2021-12-10 11:21:55
A Google user,How to change password,5,2020-03-23 13:04:20
A Google user,Waw so useful,5,2021-04-29 07:58:16
A Google user,Make me so much disappointed,1,2021-09-13 22:05:46
A Google user,Is better for us,5,2020-05-26 14:58:51
A Google user,Best worldling net,5,2023-09-16 07:56:29
A Google user,Khataha ko ban. It should be corona to world link developer,1,2021-07-09 21:24:29
A Google user,Worst worst worst,1,2023-11-09 08:34:12
A Google user,All is well,5,2024-08-09 14:15:21
A Google user,Worst internet in Nepal.,1,2020-06-04 21:25:19
A Google user,Better than others,4,2020-08-07 07:56:50
A Google user,Sometimes...get..slow,4,2023-03-18 21:22:40
A Google user,So good app,5,2023-09-11 16:24:53
A Google user,Everything is worst.,1,2020-03-04 23:42:52
A Google user,None like this,5,2020-12-05 17:05:37
A Google user,I can't change my password,1,2020-08-03 17:30:34
A Google user,So slow net,1,2022-04-11 12:58:02
A Google user,Please tell instruction to login,5,2020-12-18 14:23:51
A Google user,Better math yesterday,3,2022-04-28 16:45:40
A Google user,worst net ever,1,2019-01-11 18:52:25
A Google user,Trash internet provider,1,2020-05-31 16:18:34
A Google user,Worst app response,1,2021-05-22 15:13:11
A Google user,Worst worst worst!!!!,1,2022-06-25 13:29:57
A Google user,not so bad.,3,2023-04-13 12:30:16
A Google user,I don't want to say how bad it is 😔,1,2024-04-21 14:27:42
A Google user,Worst and cheaters service,1,2020-09-12 01:37:10
A Google user,Worst network provider,1,2024-06-03 13:12:09
A Google user,Best of Nepal,5,2024-10-08 21:42:37
A Google user,Better than before,5,2020-03-03 19:16:11
