User,Review,Rating,Date,review_nepali
A Google user,"Raughat ko Garuda ma worldlink Le thag ne garcha ( Naam ko 100mbps dincha RS 1250 ma YouTube ma video chal Cha 240p,360p always buffering video.{chor company }Tv ma add din Cha RS 1200ma 200 Mbps.(pahila ma subisu use gar thiyo 30mbps din thiyo jahile Pani 720p,1080p chal thiyo no buffering) worldlink ko Naam dherai sune ko thiyo tesaile net jore. (Chor company 😡😡😡😡😡User=chandan prasad sah",1,2022-05-11 22:54:03,"रौघत् को गरुद ma worldlink Le थग् ne गर्छ( नअम् को १००म्ब्प्स् दिन्छ RS 1250 ma YouTube ma video छल् Cha २४०प्, ३६०प् always buffering video.{ छोर् company} त्व् ma add din Cha RS १२००म 200 म्ब्प्स्.( पहिल ma सुबिसु use gar थियो ३०म्ब्प्स् din थियो जहिले पनि ७२०प्, १०८०प् छल् थियो no buffering) worldlink को नअम् धेरै सुने को थियो तेसैले net जोरे.( छोर् company😡😡😡😡😡 User= छन्दन् प्रसद् सह्"
A Google user,New years ko wish garnu vanda net service ramro dine gar Janta ko paisa Khao xa Ani net quaility chai zero chha....Rate 0 dinu hunthyo but tyo pane dherey hunxa....,1,2022-04-14 12:06:41,New years को wish गर्नु vanda net service रम्रो dine gar जन्त को paisa खओ छ अनि net क़ुऐलित्य् छै zero छ्ह.... Rate 0 दिनु हुन्थ्यो but त्यो pane धेरेय् हुन्छ....
A Google user,worst net in nepal......koiii pane nahalnu hola yooo net kaaam naiii xna yo mc net koiii paneee najodnu hoiiii plz kaaam xna yo net ko yo lutna aako net hoooo,1,2022-04-03 20:52:02,worst net in नेपल्...... कोइइइ pane नहल्नु होल योओओ net कअअम् नैइइ छ्न yo म्च् net कोइइइ पनेएए नजोद्नु होइइइइ प्ल्ज़् कअअम् छ्न yo net को yo लुत्न अअको net होओओओ
A Google user,The app stopped working😑password k thyo herna paryo bhaneko khoi herna ni mildaina,2,2022-04-30 14:03:18,The app stopped working😑 password k थ्यो हेर्न पर्यो भनेको खोइ हेर्न नि मिल्दैन
A Google user,2 mahina dekhi app khulekai xaina ta Kasto bakwass hai,1,2022-04-07 22:02:57,2 महिन देखि app खुलेकै छैन ta कस्तो बक्wअस्स् है
A Google user,केरा जस्तो सर्भिस अनि गुला जस्तो नेट,1,2022-03-28 09:41:16,के रा जस् तो सर् भि स अनि गु ला जस् तो ने ट
A Google user,Geda jastooo xa net masale,1,2022-05-25 10:23:47,गेद जस्तोओओ छ net मसले
A Google user,Love ly,5,2022-04-17 19:41:38,Love ल्य्
A Google user,Khate net ho yo,1,2022-04-14 09:59:44,खते net ho yo
A Google user,Bhut karab hai,1,2022-05-21 11:29:24,भुत् करब् है
A Google user,🙏🏼👍🏻,5,2022-05-23 00:29:59,🙏🏼👍🏻
A Google user,ok,3,2022-05-09 08:27:28,ओक्
A Google user,👍,4,2022-05-09 19:02:33,👍
A Google user,Thank you WordLink,5,2022-04-12 20:00:05,Thank you Wओर्द्लिन्क्
A Google user,👍,5,2022-05-05 11:47:21,👍
A Google user,Ankit,5,2022-05-20 02:34:41,अन्कित्
A Google user,Lovelllyyy,5,2022-05-18 07:22:11,लोवेल्ल्ल्य्य्य्
A Google user,Dipsk Verma,5,2022-05-01 10:28:34,दिप्स्क् वेर्म
A Google user,💕💕💕💕💕💕💕,5,2022-04-12 09:07:23,💕💕💕💕💕💕💕
A Google user,"Developers, yo app fix gardinu hai chaado. Galaxy a21s ma chai chaldaina. Aile ta website ni chaliraxaina. Kasari chai kaam garne ho k esari.",1,2022-01-31 23:21:55,"Developers, yo app fix गर्दिनु है छअदो. Galaxy अ२१स् ma छै छल्दैन. ऐले ta website नि छलिरछैन. कसरि छै कअम् गर्ने ho k एसरि."
A Google user,"Khattam app. Kam Se Kam 20 Choti uninstall garera install gari sake , taipani yo app le kaam nai gardaina.. jhare app....",1,2022-01-22 09:25:17,"खत्तम् app. कम् Se कम् 20 छोति uninstall गरेर install गरि sake, तैपनि yo app ले कअम् नै गर्दैन.. झरे app...."
A Google user,Internet ta ramro (1st class) chha tara app chai 3rd class. App open huna ra vae sake pachhi pani Vitra aru open hunai time lagne samasya Ajhai samma pani chha 25/02/2022 & still 25/09/2022 toitt,5,2022-09-25 22:01:43,Internet ta रम्रो( 1st class) छ्ह तर app छै 3rd class. App open हुन र वए sake पछ्हि पनि वित्र अरु open हुनै time लग्ने समस्य अझै सम्म पनि छ्ह 25। 02। 2022& still 25। 09। 2022 तोइत्त्
A Google user,Aalu jasto worldlink wifi Yesto pani hunxa router change garna ni paisa lagxare 2850 ani paxi router pani firta lagnere xutauda chor worldlink laj lagdaina?,1,2022-02-22 20:49:41,अअलु जस्तो worldlink wइफ़ि येस्तो पनि हुन्छ router change गर्न नि paisa लग्छरे 2850 अनि पछि router पनि फ़िर्त लग्नेरे छुतौद छोर् worldlink लज् लग्दैन?
A Google user,Khatam ko ne khatam yar yeo worldlink ta mailea ghar ma purano user ho naya jodna atea ko wota bata call ayeo marketing bata mailea refer gare halum ke pachi bhane ko pachi garda ne huncha bhaneo mailea yeo mero id ho yesma refer gare ne bhane kai chaina pachi garda ne huncha bahne last ma mailea refer paina yesto muji refer refer bhane ra na chamakao muji manchea lye na bekar ma jode ko staff ko galte lea garda mailea dukha payea aba time pugos deposit nekale ra vionet jodchu koilye ne na jod b,1,2022-02-14 13:13:49,खतम् को ne खतम् यर् येओ worldlink ta मैलेअ घर् ma पुरनो user ho नय जोद्न अतेअ को wओत बत call अयेओ marketing बत मैलेअ refer गरे हलुम् के पछि भने को पछि गर्द ne हुन्छ भनेओ मैलेअ येओ मेरो id ho येस्म refer गरे ne भने कै छैन पछि गर्द ne हुन्छ बह्ने last ma मैलेअ refer पैन येस्तो मुजि refer refer भने र न छमकओ मुजि मन्छेअ lye न बेकर् ma जोदे को staff को गल्ते lea गर्द मैलेअ दुख पयेअ aba time पुगोस् deposit नेकले र विओनेत् जोद्छु कोइल्ये ne न जोद् b
A Google user,किन हो मेरो मोबाईल म मात्र हो कि ओरु म नि त्यसतै छ मेरो म जति बेला पनि myworldlink app login भाको हुन्छ तर अर्को चोटि हेर्दा किन Automatic log out भाको हुन्छ,2,2022-03-15 09:20:55,कि न हो मे रो मो बा ईल म मा त् र हो कि ओरु म नि त् यसतै छ मे रो म जति बे ला पनि म्य्wओर्ल्द्लिन्क् app login भा को हु न् छ तर अर् को चो टि हे र् दा कि न Automatic log out भा को हु न् छ
A Google user,App nai khuldaina ta hau. White screen loading maa adkinxa.,3,2022-01-26 11:24:44,App नै खुल्दैन ta हौ. White screen loading मअ अद्किन्छ.
A Google user,Tw Randi ko xoraa haru laii ramro sga wifi ko service Dina audena bnee gayerww ghr ma Bada majerw bas,1,2022-01-28 21:08:32,त्w Randi को छोरअ हरु लैइ रम्रो स्ग wइफ़ि को service Dina औदेन ब्नेए गयेर्ww घ्र् ma बद मजेर्w बस्
A Google user,Most 3rd class net ...muji haru paisa chai Mahango khate haru net chai gu jasto dinxan,1,2022-02-07 15:30:58,Most 3rd class net... मुजि हरु paisa छै महन्गो खते हरु net छै गु जस्तो दिन्छन्
A Google user,K ho muji call garnai patney muji muji muji vnana maan xiana tara control vayena muji worldlink,1,2022-03-11 12:59:35,K ho मुजि call गर्नै पत्नेय् मुजि मुजि मुजि व्नन मअन् छिअन तर control वयेन मुजि worldlink
A Google user,Sapai thik ho but game khelda ping kaam aune k,3,2022-03-07 20:01:47,सपै थिक् ho but game खेल्द ping कअम् औने k
A Google user,राम्राे भएपनि अाजकाल एप्स खुल्दैन।समस्यामा छु।,3,2022-02-18 11:02:24,रा म् राे भएपनि अा जका ल एप् स खु ल् दै न। समस् या मा छु।
A Google user,Dhilo vhanekai worldlink yo chai huna parne,1,2022-01-24 17:46:08,धिलो व्हनेकै worldlink yo छै हुन पर्ने
A Google user,Mug k lawda jasto app banako,1,2022-01-23 19:44:04,Mug k लwद जस्तो app बनको
A Google user,"Kabaade ho yo service,🤬😡",1,2022-01-22 21:16:46,"कबअदे ho yo service,🤬😡"
A Google user,Halka Bela Bela ma ping High khanxa aru sab tik xa,5,2022-02-13 08:17:19,हल्क Bela Bela ma ping High खन्छ अरु सब् तिक् छ
A Google user,Dilo vanekai world link ho,1,2022-01-30 09:43:42,दिलो वनेकै world link ho
A Google user,Exelent service,5,2022-02-17 07:11:00,एछेलेन्त् service
A Google user,Dhilo bhaneko nai worldlink 🤣🤣🤣,1,2022-02-16 21:24:01,धिलो भनेको नै worldlink🤣🤣🤣
A Google user,Thik xa 👍,4,2022-03-18 09:49:45,थिक् छ👍
A Google user,Gu jasto Net,1,2022-02-21 23:10:18,गु जस्तो Net
A Google user,thikai xa,3,2022-02-15 13:33:56,थिकै छ
A Google user,Damii application,4,2022-01-30 10:42:06,दमिइ application
A Google user,Too slw,1,2022-02-02 21:39:28,Too स्ल्w
A Google user,Wrost internet,2,2022-01-21 18:50:11,Wरोस्त् internet
A Google user,Bakwas,1,2022-02-19 07:54:35,बक्wअस्
A Google user,Wrost,1,2022-02-09 12:19:30,Wरोस्त्
A Google user,Sanjitchaudhary,5,2022-01-20 19:11:10,सन्जित्छौधर्य्
A Google user,Nic,5,2022-03-23 21:38:27,निच्
A Google user,पछिल्लो update पछि यो app खुल्नै छोडि सक्यो। जसका कारण मैले worldlink लाई अरु समस्याका बारेमा गुनासो राख्ने मौका पाएको छैन।,4,2022-01-09 22:16:57,पछि ल् लो update पछि यो app खु ल् नै छो डि सक् यो। जसका का रण मै ले worldlink ला ई अरु समस् या का बा रे मा गु ना सो रा ख् ने मौ का पा एको छै न।
A Google user,ठगहरु! २५ Mbps भनेर २ दिन लाज लाग्दैन है तिमीहरूलाई? नठगी कमाउन सक्दैनौ? फोन पनि कति पल्ट गर्न पर्ने?,1,2022-01-16 22:55:56,ठगहरु! २५ म्ब्प्स् भने र २ दि न ला ज ला ग् दै न है ति मी हरू ला ई? नठगी कमा उन सक् दै नौ? फो न पनि कति पल् ट गर् न पर् ने?
A Google user,paisa tiresi ramro net dina na sakne ho? monthly tetro tiri racha ramro net dina sakdainas??,1,2024-09-28 19:51:22,paisa तिरेसि रम्रो net दिन न सक्ने ho? monthly तेत्रो तिरि रछ रम्रो net दिन सक्दैनस्??
A Google user,Geda jasto net jaarey worldlink.,1,2022-01-06 19:54:03,गेद जस्तो net जअरेय् worldlink.
A Google user,Ganta jasto app bana xa,1,2022-01-17 20:57:33,गन्त जस्तो app बन छ
A Google user,Bakwash...,1,2022-01-11 12:30:16,बक्wअस्ह्...
A Google user,Babal net🥰,5,2022-01-09 12:33:39,बबल् net🥰
