Channel Name,Video Name,Review,Commenter Name,Date/Time,review_nepali
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Sabse naramro internet 🛜 vako company ko thulo kura,@Dorado888,2023-08-06T18:56:04Z,सब्से नरम्रो internet🛜 वको company को थुलो कुर
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Khoi ta GamePlay footage,@subashchaudhary891,2023-08-06T15:05:40Z,खोइ ta गमेप्लय् footage
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Koi le nahalda hunxa kaam xaina gamers pack na semars pack . 250mbps vaisakyo upgrade handa handa ajha pubg masta chalne pack re .. etra ka smooth etra kaa 20ms .. jhan yo pack hale bata 200 katiraxa mero bela bela ma …. Sab hawa raixa yo net …. Paxuto matra lagiraxa malai tw …. Pubg smooth chaldaina yo net le jati j pack halepanj ustai raixa …,@Tequila_Yt,2023-08-06T12:10:51Z,कोइ ले नहल्द हुन्छ कअम् छैन gamers pack न सेमर्स् pack. २५०म्ब्प्स् वैसक्यो upgrade हन्द हन्द अझ पुब्ग् मस्त छल्ने pack re.. एत्र ka smooth एत्र कअ २०म्स्.. झन् yo pack hale बत 200 कतिरछ मेरो बेल बेल ma…. Sab हwअ रैछ yo net…. पछुतो मत्र लगिरछ मलै त्w…. पुब्ग् smooth छल्दैन yo net ले जति j pack हलेपन्ज् उस्तै रैछ…
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Old user kasari yo package buy garne?,@KalRaajGaming,2023-08-06T11:33:15Z,Old user कसरि yo package buy गर्ने?
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Aaile tw jhan worldlink le collap garda tw jhan internet issues badirakoxa😂😂,@Neyo03,2023-08-05T17:42:16Z,अऐले त्w झन् worldlink ले चोल्लप् गर्द त्w झन् internet issues बदिरकोछ😂😂
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,"Lamo world link ml khalda ta ping ta 400,500 janxa ta",@Siddhartha_moktan,2023-08-05T13:52:56Z,"लमो world link ml खल्द ta ping ta 400, 500 जन्छ ta"
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,worst net worldlink 👏🏼👏🏼👏🏼👏🏼,@yourj0y,2023-08-05T11:02:51Z,worst net worldlink👏🏼👏🏼👏🏼👏🏼
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,hora dai ley vanera gau vari worldlink jodna vanya chu maile,@ishanbelbase6414,2023-08-05T10:46:32Z,hora दै ley वनेर गौ वरि worldlink जोद्न वन्य छु मैले
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Yo white shirt Laine manxele PUBG Khelx ki kheldain tyo manxele PUBG kheldain vne tyo manxelai PUBG KO barema kehi thaha xen .. KASAM,@Loken07,2023-08-05T08:59:23Z,Yo white shirt लैने मन्छेले PUBG खेल्छ् ki खेल्दैन् त्यो मन्छेले PUBG खेल्दैन् व्ने त्यो मन्छेलै PUBG KO बरेम केहि थह छेन्.. KASAM
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Maila ni gamer pack rakhne vaya because of cr7 horaaa ❤,@sarg9278,2023-08-05T05:48:07Z,मैल नि gamer pack रख्ने वय because of च्र्७ होरअअ❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Yo mula gamer pack aayera hola aaja voli ramro sanga game na chalne,@grgkanxa747,2023-08-05T04:26:15Z,Yo मुल gamer pack अअयेर होल अअज वोलि रम्रो सन्ग game न छल्ने
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Cr7 hora op❤,@SumanThapa-gl4wp,2023-08-05T03:52:51Z,च्र्७ hora op❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Horaa❤,@DiwashDiwash-uq5tn,2023-08-05T02:17:11Z,होरअ❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,World link ko interview herdai xu worldlink use garya ra teyhi ni youtube chali rako xaena🤭🤦🏻,@AnushaChettri-x7q,2023-08-04T15:43:13Z,World link को interview हेर्दै xu worldlink use गर्य र तेय्हि नि योउतुबे छलि रको छएन🤭🤦🏻
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,De ❤ cr7 horra,@DesunilSiR,2023-08-04T15:14:46Z,De❤ च्र्७ होर्र
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Aaba ping ramro aaucha hora  worldlink user ko???,@unknownstranger6383,2023-08-04T14:36:48Z,अअब ping रम्रो अऔछ hora worldlink user को???
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Ranmati hora dai ko bt,@anudon4105,2023-08-04T14:00:58Z,रन्मति hora दै को ब्त्
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Horaaa daii is ❤,@abhiregmi10,2023-08-04T13:37:17Z,होरअअ दैइ is❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Mahina ma 4din Chalne net😂😂,@Mahesh16620,2023-08-04T11:53:34Z,महिन ma ४दिन् छल्ने net😂😂
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Thumbnail ma horaa ko photo rakhm views dherai aauxa😂,@sandipgc140,2023-08-04T10:51:22Z,Thumbnail ma होरअ को photo रख्म् views धेरै अऔछ😂
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Hyozu dai op😘,@sujit19962,2023-08-04T10:41:02Z,ह्योज़ु दै op😘
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Cr7 hora,@milanmalla369,2023-08-04T10:27:15Z,च्र्७ hora
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Deadeyes Guys,@de_bimal,2023-08-04T10:24:54Z,देअदेयेस् Guys
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Cr7hora🤘,@deepeshkhadka3458,2023-08-04T10:07:47Z,च्र्७होर🤘
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,"Giddi garne bhanekai ""Worldlink""",@Prakash_rjk,2023-08-04T10:06:02Z,"गिद्दि गर्ने भनेकै"" Worldlink"""
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Suune rw herne matra bhax khoe mero gau ma kahile aaux worldlink internet,@bhimbahadurgharti7170,2023-08-04T09:56:56Z,सुउने र्w हेर्ने मत्र भछ् खोए मेरो गौ ma कहिले अऔछ् worldlink internet
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Horaa le vnepxi rmrai ho,@prasannachettri4519,2023-08-04T09:54:44Z,होरअ ले व्नेप्छि र्म्रै ho
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Cr7 horra❤😪🤝,@umeshbhandari4733,2023-08-04T09:41:58Z,च्र्७ होर्र❤😪🤝
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,5 ms 10 ms ma  khelney bana baru..local server ma..,@x_isaka,2023-08-04T09:36:04Z,5 ms 10 ms ma खेल्नेय् बन बरु.. local server ma..
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Gamers pack rey.. eh mugi mero net throttles garis bhaney world link jindaghi bhar chalaudina...,@x_isaka,2023-08-04T09:30:31Z,Gamers pack रेय्.. eh मुगि मेरो net throttles गरिस् भनेय् world link जिन्दघि भर् छलौदिन...
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,hamro ghar ma net bigrexa !!,@bythenameyama,2023-08-04T09:26:31Z,हम्रो घर् ma net बिग्रेछ!!
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Horaa dai,@sandeshkarki987,2023-08-04T09:23:49Z,होरअ दै
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Net muji geda jasto xa,@Nabinchettri72,2023-08-04T09:20:56Z,Net मुजि गेद जस्तो छ
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Ping jaila high huncha mero,@pratikshrestha2344,2023-08-04T09:17:19Z,Ping जैल high हुन्छ मेरो
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Horaa dai love ❤,@UR.BISHALCR7,2023-08-04T08:46:19Z,होरअ दै love❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,❤❤,@NepalGamingNews,2023-08-04T08:32:15Z,❤❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Hora dai lai herna aaako😂❤️,@UjwalllX,2023-08-04T08:29:48Z,Hora दै लै हेर्न अअअको😂❤️
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Cr7 horaa ❤❤❤❤,@richanijamlimbu565,2023-08-04T08:17:48Z,च्र्७ होरअ❤❤❤❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Nepal ko net jatinei new idea lagaya pani testei ho 150mbs ko net kasei 1 janale liyo bhane tyo net 3 bhak ma badido rax tei bhayar net last slow hux rax😢😢😢😢 ani net speed chek garda  49 download  upload  25 astei dekhaux,@PrinceGaming-wo2ks,2023-08-04T08:15:22Z,Nepal को net जतिनेइ new idea लगय पनि तेस्तेइ ho १५०म्ब्स् को net कसेइ 1 जनले लियो भने त्यो net 3 भक् ma बदिदो रछ् तेइ भयर् net last slow हुछ् रछ्😢😢😢😢 अनि net speed छेक् गर्द 49 download upload 25 अस्तेइ देखौछ्
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Daii hmly month ma rs1130 ma 80mbps ni paunm kinw daii,@Realgoat08,2023-08-04T08:14:57Z,दैइ ह्म्ल्य् month ma र्स्११३० ma ८०म्ब्प्स् नि पौन्म् किन्w दैइ
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Cr7hoina,@strawrohan5603,2023-08-04T08:14:02Z,च्र्७होइन
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Lado hawa xa,@sujalshrestha2057,2023-08-04T08:08:29Z,लदो हwअ छ
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Net bikaune new idea moile liyako net chalda chaldeina kina,@PrinceGaming-wo2ks,2023-08-04T08:07:59Z,Net बिकौने new idea मोइले लियको net छल्द छल्देइन kina
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,De❤ sifusir,@KALPANAMAGAR-t5f,2023-08-04T08:05:54Z,De❤ सिफ़ुसिर्
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,De ko kta haru k Saro lajako😅,@Sagarghising09,2023-08-04T08:03:52Z,De को क्त हरु k सरो लजको😅
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,❤❤❤,@AmitPathak-fu3xq,2023-08-04T08:01:08Z,❤❤❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Only cr7 horaa viewer😆❤,@Ronaldo-1276,2023-08-04T08:00:33Z,Only च्र्७ होरअ viewer😆❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,"hyuzu , nero ..sifu ...ajavoli tatta  khelepani ...pbg comunity badhaunu ma dherai yogdan xa yiniharuko ...recpact garnuparxa",@PRABESHPrabeshjung-qi2ch,2023-08-04T07:57:27Z,"ह्युज़ु, नेरो.. सिफ़ु... अजवोलि तत्त खेलेपनि... प्ब्ग् चोमुनित्य् बधौनु ma धेरै योग्दन् छ यिनिहरुको... रेच्पच्त् गर्नुपर्छ"
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Net ramro vayra k garni light issue vaya poxi Ani Bella Bela ping high Ani light issue 😢,@ChandramanchhantyalPasa-my5mb,2023-08-04T07:40:56Z,Net रम्रो वय्र k गर्नि light issue वय पोछि अनि Bella Bela ping high अनि light issue😢
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Khushi ko din khushi ko din 😂😂😂😂😂,@rizanff1421,2023-08-04T07:33:06Z,खुस्हि को din खुस्हि को din😂😂😂😂😂
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,PUBG pack Po kinnu re net slow. Chalo vanera mail gareko ta thukka dukhi aatma worldlink 😂,@yakhaeyrai1991,2023-08-04T07:15:24Z,PUBG pack Po किन्नु re net slow. छलो वनेर mail गरेको ta थुक्क दुखि अअत्म worldlink😂
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Horaa fam ❤,@BdSpyro4,2023-08-04T06:54:12Z,होरअ fam❤
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Hora dai 18:22,@aashishkc4078,2023-08-04T06:42:00Z,Hora दै 18: 22
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Love from Cr7 HORAA FAM 💙💙🇳🇵,@karunhoraa3669,2023-08-04T06:17:53Z,Love from च्र्७ HORAA FAM💙💙🇳🇵
WorldLink Communications,#pubgmobile x WorldLink Gamers Pack: Live Launch Orientation,Worldlink sanga ta thikai xa ki tara khasma garnu parne ta Nepal Electricity Corporation sanga ho ni batti nai gako gayei garxa game khelyo ki kati khera batti katdela vanne dar xa k vannu aaba,@IconiC56,2023-08-04T06:14:30Z,Worldlink सन्ग ta थिकै छ ki तर खस्म गर्नु पर्ने ta Nepal Electricity Corporation सन्ग ho नि बत्ति नै गको गयेइ गर्छ game खेल्यो ki कति खेर बत्ति कत्देल वन्ने दर् छ k वन्नु अअब
